,prediction
39668,anaerobe
39669,anaerobe
39670,aerobe
39671,anaerobe
39672,anaerobe
39673,aerobe
39674,anaerobe
39675,anaerobe
39676,aerobe
39677,anaerobe
39678,anaerobe
39679,aerobe
39680,anaerobe
39681,anaerobe
39682,anaerobe
39683,facultative
39684,anaerobe
39685,anaerobe
39686,aerobe
39687,anaerobe
39688,aerobe
39689,anaerobe
39690,anaerobe
39691,anaerobe
39692,anaerobe
39693,anaerobe
39694,facultative
39695,facultative
39696,facultative
39697,aerobe
39698,anaerobe
39699,anaerobe
39700,anaerobe
39701,aerobe
39702,aerobe
39703,anaerobe
39704,anaerobe
39705,aerobe
39706,anaerobe
39707,anaerobe
39708,anaerobe
39709,anaerobe
39710,aerobe
39711,aerobe
39712,anaerobe
39713,aerobe
39714,aerobe
39715,anaerobe
39716,aerobe
39717,aerobe
39718,aerobe
39719,anaerobe
39720,anaerobe
39721,anaerobe
39722,anaerobe
39723,anaerobe
39724,anaerobe
39725,anaerobe
39726,anaerobe
39727,anaerobe
39728,anaerobe
39729,anaerobe
39730,anaerobe
39731,aerobe
39732,anaerobe
39733,anaerobe
39734,aerobe
39735,aerobe
39736,anaerobe
39737,aerobe
39738,anaerobe
39739,anaerobe
39740,anaerobe
39741,anaerobe
39742,anaerobe
39743,aerobe
39744,anaerobe
39745,anaerobe
39746,aerobe
39747,anaerobe
39748,anaerobe
39749,anaerobe
39750,anaerobe
39751,anaerobe
39752,aerobe
39753,aerobe
39754,anaerobe
39755,anaerobe
39756,anaerobe
39757,anaerobe
39758,aerobe
39759,aerobe
39760,aerobe
39761,aerobe
39762,anaerobe
39763,aerobe
39764,anaerobe
39765,aerobe
39766,anaerobe
39767,anaerobe
39768,anaerobe
39769,anaerobe
39770,aerobe
39771,anaerobe
39772,anaerobe
39773,anaerobe
39774,anaerobe
39775,anaerobe
39776,anaerobe
39777,anaerobe
39778,facultative
39779,facultative
39780,aerobe
39781,anaerobe
39782,aerobe
39783,facultative
39784,aerobe
39785,aerobe
39786,aerobe
39787,aerobe
39788,aerobe
39789,aerobe
39790,anaerobe
39791,anaerobe
39792,anaerobe
39793,aerobe
39794,facultative
39795,aerobe
39796,anaerobe
39797,anaerobe
39798,anaerobe
39799,anaerobe
39800,anaerobe
39801,anaerobe
39802,anaerobe
39803,anaerobe
39804,anaerobe
39805,anaerobe
39806,anaerobe
39807,anaerobe
39808,aerobe
39809,anaerobe
39810,anaerobe
39811,anaerobe
39812,anaerobe
39813,anaerobe
39814,anaerobe
39815,aerobe
39816,aerobe
39817,anaerobe
39818,anaerobe
39819,aerobe
39820,anaerobe
39821,anaerobe
39822,anaerobe
39823,anaerobe
39824,facultative
39825,aerobe
39826,anaerobe
39827,aerobe
39828,anaerobe
39829,aerobe
39830,anaerobe
39831,anaerobe
39832,anaerobe
39833,anaerobe
39834,anaerobe
39835,aerobe
39836,anaerobe
39837,anaerobe
39838,anaerobe
39839,anaerobe
39840,anaerobe
39841,anaerobe
39842,aerobe
39843,anaerobe
39844,aerobe
39845,anaerobe
39846,anaerobe
39847,aerobe
39848,aerobe
39849,aerobe
39850,aerobe
39851,anaerobe
39852,anaerobe
39853,anaerobe
39854,anaerobe
39855,anaerobe
39856,anaerobe
39857,anaerobe
39858,anaerobe
39859,aerobe
39860,anaerobe
39861,anaerobe
39862,anaerobe
39863,aerobe
39864,anaerobe
39865,anaerobe
39866,anaerobe
39867,anaerobe
39868,anaerobe
39869,anaerobe
39870,anaerobe
39871,anaerobe
39872,facultative
39873,anaerobe
39874,aerobe
39875,aerobe
39876,aerobe
39877,aerobe
39878,anaerobe
39879,anaerobe
39880,anaerobe
39881,aerobe
39882,anaerobe
39883,aerobe
39884,aerobe
39885,aerobe
39886,anaerobe
39887,anaerobe
39888,anaerobe
39889,aerobe
39890,aerobe
39891,anaerobe
39892,anaerobe
39893,aerobe
39894,anaerobe
39895,anaerobe
39896,anaerobe
39897,facultative
39898,aerobe
39899,anaerobe
39900,anaerobe
39901,anaerobe
39902,facultative
39903,anaerobe
39904,anaerobe
39905,anaerobe
39906,aerobe
39907,anaerobe
39908,anaerobe
39909,aerobe
39910,aerobe
39911,anaerobe
39912,aerobe
39913,aerobe
39914,facultative
39915,anaerobe
39916,aerobe
39917,anaerobe
39918,anaerobe
39919,aerobe
39920,anaerobe
39921,anaerobe
39922,anaerobe
39923,anaerobe
39924,aerobe
39925,anaerobe
39926,anaerobe
39927,anaerobe
39928,anaerobe
39929,anaerobe
39930,anaerobe
39931,anaerobe
39932,aerobe
39933,anaerobe
39934,aerobe
39935,anaerobe
39936,aerobe
39937,anaerobe
39938,anaerobe
39939,anaerobe
39940,anaerobe
39941,aerobe
39942,anaerobe
39943,anaerobe
39944,anaerobe
39945,anaerobe
39946,anaerobe
39947,anaerobe
39948,anaerobe
39949,anaerobe
39950,anaerobe
39951,anaerobe
39952,aerobe
39953,anaerobe
39954,anaerobe
39955,anaerobe
39956,anaerobe
39957,anaerobe
39958,aerobe
39959,aerobe
39960,aerobe
39961,aerobe
39962,anaerobe
39963,anaerobe
39964,anaerobe
39965,anaerobe
39966,anaerobe
39967,aerobe
39968,aerobe
39969,anaerobe
39970,anaerobe
39971,facultative
39972,anaerobe
39973,anaerobe
39974,anaerobe
39975,anaerobe
39976,anaerobe
39977,anaerobe
39978,anaerobe
39979,anaerobe
39980,aerobe
39981,anaerobe
39982,aerobe
39983,anaerobe
39984,anaerobe
39985,aerobe
39986,anaerobe
39987,anaerobe
39988,facultative
39989,anaerobe
39990,anaerobe
39991,anaerobe
39992,anaerobe
39993,anaerobe
39994,anaerobe
39995,aerobe
39996,anaerobe
39997,anaerobe
39998,anaerobe
39999,anaerobe
40000,anaerobe
40001,aerobe
40002,anaerobe
40003,anaerobe
40004,anaerobe
40005,aerobe
40006,aerobe
40007,aerobe
40008,facultative
40009,anaerobe
40010,anaerobe
40011,anaerobe
40012,anaerobe
40013,anaerobe
40014,anaerobe
40015,aerobe
40016,anaerobe
40017,anaerobe
40018,anaerobe
40019,aerobe
40020,aerobe
40021,anaerobe
40022,aerobe
40023,anaerobe
40024,anaerobe
40025,aerobe
40026,aerobe
40027,anaerobe
40028,anaerobe
40029,anaerobe
40030,anaerobe
40031,facultative
40032,anaerobe
40033,anaerobe
40034,aerobe
40035,anaerobe
40036,anaerobe
40037,anaerobe
40038,anaerobe
40039,aerobe
40040,anaerobe
40041,anaerobe
40042,anaerobe
40043,aerobe
40044,anaerobe
40045,anaerobe
40046,aerobe
40047,anaerobe
40048,aerobe
40049,anaerobe
40050,anaerobe
40051,anaerobe
40052,anaerobe
40053,anaerobe
40054,aerobe
40055,anaerobe
40056,anaerobe
40057,aerobe
40058,anaerobe
40059,aerobe
40060,aerobe
40061,anaerobe
40062,anaerobe
40063,aerobe
40064,aerobe
40065,aerobe
40066,anaerobe
40067,anaerobe
40068,anaerobe
40069,anaerobe
40070,facultative
40071,anaerobe
40072,anaerobe
40073,anaerobe
40074,anaerobe
40075,facultative
40076,anaerobe
40077,anaerobe
40078,anaerobe
40079,anaerobe
40080,anaerobe
40081,anaerobe
40082,anaerobe
40083,aerobe
40084,anaerobe
40085,aerobe
40086,aerobe
40087,anaerobe
40088,facultative
40089,aerobe
40090,anaerobe
40091,facultative
40092,anaerobe
40093,facultative
40094,anaerobe
40095,anaerobe
40096,anaerobe
40097,anaerobe
40098,anaerobe
40099,anaerobe
40100,anaerobe
40101,aerobe
40102,anaerobe
40103,aerobe
40104,anaerobe
40105,anaerobe
40106,anaerobe
40107,anaerobe
40108,anaerobe
40109,aerobe
40110,anaerobe
40111,anaerobe
40112,anaerobe
40113,anaerobe
40114,anaerobe
40115,anaerobe
40116,anaerobe
40117,anaerobe
40118,anaerobe
40119,anaerobe
40120,anaerobe
40121,aerobe
40122,anaerobe
40123,anaerobe
40124,anaerobe
40125,anaerobe
40126,anaerobe
40127,anaerobe
40128,facultative
40129,aerobe
40130,anaerobe
40131,aerobe
40132,aerobe
40133,facultative
40134,anaerobe
40135,anaerobe
40136,anaerobe
40137,aerobe
40138,aerobe
40139,anaerobe
40140,anaerobe
40141,aerobe
40142,anaerobe
40143,aerobe
40144,aerobe
40145,facultative
40146,anaerobe
40147,aerobe
40148,anaerobe
40149,anaerobe
40150,anaerobe
40151,aerobe
40152,aerobe
40153,anaerobe
40154,anaerobe
40155,anaerobe
40156,anaerobe
40157,facultative
40158,anaerobe
40159,anaerobe
40160,anaerobe
40161,anaerobe
40162,anaerobe
40163,anaerobe
40164,anaerobe
40165,aerobe
40166,aerobe
40167,anaerobe
40168,facultative
40169,anaerobe
40170,anaerobe
40171,anaerobe
40172,anaerobe
40173,anaerobe
40174,facultative
40175,aerobe
40176,anaerobe
40177,anaerobe
40178,anaerobe
40179,aerobe
40180,anaerobe
40181,aerobe
40182,anaerobe
40183,anaerobe
40184,anaerobe
40185,anaerobe
40186,anaerobe
40187,anaerobe
40188,facultative
40189,anaerobe
40190,facultative
40191,anaerobe
40192,anaerobe
40193,anaerobe
40194,anaerobe
40195,facultative
40196,anaerobe
40197,anaerobe
40198,aerobe
40199,anaerobe
40200,aerobe
40201,aerobe
40202,anaerobe
40203,aerobe
40204,facultative
40205,anaerobe
40206,anaerobe
40207,aerobe
40208,anaerobe
40209,anaerobe
40210,anaerobe
40211,facultative
40212,aerobe
40213,anaerobe
40214,anaerobe
40215,anaerobe
40216,anaerobe
40217,anaerobe
40218,anaerobe
40219,facultative
40220,anaerobe
40221,anaerobe
40222,aerobe
40223,anaerobe
40224,aerobe
40225,aerobe
40226,aerobe
40227,aerobe
40228,anaerobe
40229,anaerobe
40230,aerobe
40231,anaerobe
40232,anaerobe
40233,anaerobe
40234,anaerobe
40235,aerobe
40236,anaerobe
40237,aerobe
40238,anaerobe
40239,anaerobe
40240,facultative
40241,anaerobe
40242,anaerobe
40243,anaerobe
40244,aerobe
40245,anaerobe
40246,anaerobe
40247,aerobe
40248,anaerobe
40249,anaerobe
40250,facultative
40251,aerobe
40252,aerobe
40253,anaerobe
40254,aerobe
40255,aerobe
40256,aerobe
40257,aerobe
40258,facultative
40259,anaerobe
40260,anaerobe
40261,anaerobe
40262,anaerobe
40263,anaerobe
40264,anaerobe
40265,anaerobe
40266,anaerobe
40267,anaerobe
40268,aerobe
40269,facultative
40270,anaerobe
40271,aerobe
40272,anaerobe
40273,anaerobe
40274,anaerobe
40275,anaerobe
40276,aerobe
40277,aerobe
40278,anaerobe
40279,aerobe
40280,anaerobe
40281,aerobe
40282,anaerobe
40283,anaerobe
40284,anaerobe
40285,anaerobe
40286,anaerobe
40287,anaerobe
40288,aerobe
40289,anaerobe
40290,anaerobe
40291,aerobe
40292,anaerobe
40293,anaerobe
40294,anaerobe
40295,anaerobe
40296,anaerobe
40297,facultative
40298,anaerobe
40299,anaerobe
40300,aerobe
40301,aerobe
40302,anaerobe
40303,anaerobe
40304,aerobe
40305,anaerobe
40306,anaerobe
40307,anaerobe
40308,anaerobe
40309,anaerobe
40310,anaerobe
40311,anaerobe
40312,aerobe
40313,anaerobe
40314,facultative
40315,anaerobe
40316,anaerobe
40317,anaerobe
40318,anaerobe
40319,anaerobe
40320,anaerobe
40321,anaerobe
40322,anaerobe
40323,anaerobe
40324,aerobe
40325,anaerobe
40326,anaerobe
40327,anaerobe
40328,aerobe
40329,aerobe
40330,anaerobe
40331,anaerobe
40332,aerobe
40333,aerobe
40334,anaerobe
40335,anaerobe
40336,anaerobe
40337,aerobe
40338,anaerobe
40339,anaerobe
40340,facultative
40341,anaerobe
40342,aerobe
40343,anaerobe
40344,anaerobe
40345,aerobe
40346,anaerobe
40347,aerobe
40348,anaerobe
40349,aerobe
40350,aerobe
40351,anaerobe
40352,anaerobe
40353,aerobe
40354,aerobe
40355,anaerobe
40356,anaerobe
40357,aerobe
40358,anaerobe
40359,anaerobe
40360,facultative
40361,anaerobe
40362,aerobe
40363,anaerobe
40364,aerobe
40365,anaerobe
40366,aerobe
40367,facultative
40368,anaerobe
40369,anaerobe
40370,anaerobe
40371,aerobe
40372,anaerobe
40373,aerobe
40374,anaerobe
40375,anaerobe
40376,anaerobe
40377,anaerobe
40378,anaerobe
40379,anaerobe
40380,anaerobe
40381,anaerobe
40382,anaerobe
40383,anaerobe
40384,aerobe
40385,anaerobe
40386,aerobe
40387,anaerobe
40388,anaerobe
40389,aerobe
40390,anaerobe
40391,facultative
40392,aerobe
40393,anaerobe
40394,anaerobe
40395,aerobe
40396,aerobe
40397,anaerobe
40398,facultative
40399,anaerobe
40400,anaerobe
40401,anaerobe
40402,anaerobe
40403,anaerobe
40404,anaerobe
40405,aerobe
40406,anaerobe
40407,anaerobe
40408,anaerobe
40409,anaerobe
40410,anaerobe
40411,anaerobe
40412,anaerobe
40413,aerobe
40414,anaerobe
40415,aerobe
40416,anaerobe
40417,anaerobe
40418,anaerobe
40419,anaerobe
40420,aerobe
40421,aerobe
40422,aerobe
40423,anaerobe
40424,anaerobe
40425,anaerobe
40426,anaerobe
40427,anaerobe
40428,aerobe
40429,anaerobe
40430,anaerobe
40431,anaerobe
40432,anaerobe
40433,anaerobe
40434,facultative
40435,anaerobe
40436,anaerobe
40437,aerobe
40438,anaerobe
40439,anaerobe
40440,anaerobe
40441,anaerobe
40442,anaerobe
40443,anaerobe
40444,aerobe
40445,anaerobe
40446,aerobe
40447,aerobe
40448,aerobe
40449,aerobe
40450,anaerobe
40451,anaerobe
40452,anaerobe
40453,aerobe
40454,aerobe
40455,anaerobe
40456,aerobe
40457,anaerobe
40458,facultative
40459,aerobe
40460,aerobe
40461,anaerobe
40462,anaerobe
40463,anaerobe
40464,facultative
40465,facultative
40466,aerobe
40467,anaerobe
40468,anaerobe
40469,anaerobe
40470,aerobe
40471,facultative
40472,anaerobe
40473,anaerobe
40474,aerobe
40475,aerobe
40476,facultative
40477,anaerobe
40478,aerobe
40479,aerobe
40480,anaerobe
40481,anaerobe
40482,facultative
40483,anaerobe
40484,anaerobe
40485,anaerobe
40486,facultative
40487,anaerobe
40488,anaerobe
40489,anaerobe
40490,anaerobe
40491,aerobe
40492,anaerobe
40493,facultative
40494,anaerobe
40495,anaerobe
40496,anaerobe
40497,anaerobe
40498,facultative
40499,anaerobe
40500,anaerobe
40501,aerobe
40502,anaerobe
40503,aerobe
40504,aerobe
40505,anaerobe
40506,anaerobe
40507,aerobe
40508,anaerobe
40509,aerobe
40510,anaerobe
40511,aerobe
40512,anaerobe
40513,anaerobe
40514,aerobe
40515,anaerobe
40516,aerobe
40517,anaerobe
40518,anaerobe
40519,anaerobe
40520,anaerobe
40521,anaerobe
40522,anaerobe
40523,anaerobe
40524,anaerobe
40525,facultative
40526,anaerobe
40527,aerobe
40528,anaerobe
40529,anaerobe
40530,anaerobe
40531,anaerobe
40532,anaerobe
40533,anaerobe
40534,anaerobe
40535,anaerobe
40536,anaerobe
40537,anaerobe
40538,anaerobe
40539,anaerobe
40540,anaerobe
40541,anaerobe
40542,aerobe
40543,anaerobe
40544,facultative
40545,aerobe
40546,aerobe
40547,anaerobe
40548,anaerobe
40549,anaerobe
40550,facultative
40551,anaerobe
40552,facultative
40553,aerobe
40554,anaerobe
40555,anaerobe
40556,aerobe
40557,anaerobe
40558,anaerobe
40559,anaerobe
40560,anaerobe
40561,anaerobe
40562,aerobe
40563,anaerobe
40564,anaerobe
40565,anaerobe
40566,aerobe
40567,anaerobe
40568,anaerobe
40569,anaerobe
40570,anaerobe
40571,facultative
40572,anaerobe
40573,anaerobe
40574,anaerobe
40575,anaerobe
40576,anaerobe
40577,anaerobe
40578,aerobe
40579,aerobe
40580,aerobe
40581,facultative
40582,anaerobe
40583,anaerobe
40584,anaerobe
40585,anaerobe
40586,facultative
40587,facultative
40588,aerobe
40589,anaerobe
40590,aerobe
40591,aerobe
40592,anaerobe
40593,anaerobe
40594,aerobe
40595,anaerobe
40596,anaerobe
40597,aerobe
40598,aerobe
40599,anaerobe
40600,aerobe
40601,anaerobe
40602,aerobe
40603,anaerobe
40604,anaerobe
40605,aerobe
40606,anaerobe
40607,facultative
40608,anaerobe
40609,anaerobe
40610,anaerobe
40611,anaerobe
40612,anaerobe
40613,anaerobe
40614,anaerobe
40615,anaerobe
40616,anaerobe
40617,anaerobe
40618,anaerobe
40619,anaerobe
40620,anaerobe
40621,anaerobe
40622,anaerobe
40623,facultative
40624,anaerobe
40625,aerobe
40626,anaerobe
40627,anaerobe
40628,aerobe
40629,aerobe
40630,aerobe
40631,anaerobe
40632,aerobe
40633,anaerobe
40634,aerobe
40635,anaerobe
40636,anaerobe
40637,anaerobe
40638,anaerobe
40639,facultative
40640,anaerobe
40641,aerobe
40642,aerobe
40643,anaerobe
40644,anaerobe
40645,anaerobe
40646,anaerobe
40647,facultative
40648,facultative
40649,aerobe
40650,anaerobe
40651,anaerobe
40652,anaerobe
40653,anaerobe
40654,anaerobe
40655,anaerobe
40656,anaerobe
40657,anaerobe
40658,aerobe
40659,anaerobe
40660,aerobe
40661,anaerobe
40662,aerobe
40663,anaerobe
40664,anaerobe
40665,facultative
40666,anaerobe
40667,anaerobe
40668,anaerobe
40669,aerobe
40670,anaerobe
40671,facultative
40672,aerobe
40673,anaerobe
40674,aerobe
40675,aerobe
40676,anaerobe
40677,anaerobe
40678,anaerobe
40679,anaerobe
40680,anaerobe
40681,aerobe
40682,anaerobe
40683,aerobe
40684,facultative
40685,anaerobe
40686,aerobe
40687,anaerobe
40688,aerobe
40689,anaerobe
40690,aerobe
40691,anaerobe
40692,anaerobe
40693,facultative
40694,anaerobe
40695,anaerobe
40696,aerobe
40697,anaerobe
40698,aerobe
40699,aerobe
40700,aerobe
40701,anaerobe
40702,anaerobe
40703,facultative
40704,facultative
40705,anaerobe
40706,aerobe
40707,anaerobe
40708,facultative
40709,anaerobe
40710,anaerobe
40711,facultative
40712,anaerobe
40713,aerobe
40714,anaerobe
40715,anaerobe
40716,anaerobe
40717,anaerobe
40718,anaerobe
40719,anaerobe
40720,facultative
40721,anaerobe
40722,anaerobe
40723,anaerobe
40724,aerobe
40725,aerobe
40726,anaerobe
40727,anaerobe
40728,anaerobe
40729,aerobe
40730,anaerobe
40731,anaerobe
40732,anaerobe
40733,anaerobe
40734,aerobe
40735,anaerobe
40736,anaerobe
40737,anaerobe
40738,anaerobe
40739,anaerobe
40740,anaerobe
40741,aerobe
40742,anaerobe
40743,facultative
40744,anaerobe
40745,anaerobe
40746,anaerobe
40747,anaerobe
40748,aerobe
40749,anaerobe
40750,anaerobe
40751,anaerobe
40752,anaerobe
40753,aerobe
40754,aerobe
40755,anaerobe
40756,anaerobe
40757,anaerobe
40758,aerobe
40759,anaerobe
40760,anaerobe
40761,aerobe
40762,anaerobe
40763,facultative
40764,anaerobe
40765,facultative
40766,anaerobe
40767,anaerobe
40768,anaerobe
40769,anaerobe
40770,anaerobe
40771,anaerobe
40772,aerobe
40773,aerobe
40774,aerobe
40775,anaerobe
40776,aerobe
40777,aerobe
40778,anaerobe
40779,anaerobe
40780,aerobe
40781,anaerobe
40782,anaerobe
40783,anaerobe
40784,anaerobe
40785,anaerobe
40786,anaerobe
40787,anaerobe
40788,anaerobe
40789,aerobe
40790,aerobe
40791,anaerobe
40792,anaerobe
40793,anaerobe
40794,facultative
40795,anaerobe
40796,anaerobe
40797,anaerobe
40798,anaerobe
40799,facultative
40800,anaerobe
40801,anaerobe
40802,anaerobe
40803,facultative
40804,anaerobe
40805,aerobe
40806,anaerobe
40807,anaerobe
40808,aerobe
40809,anaerobe
40810,anaerobe
40811,aerobe
40812,anaerobe
40813,aerobe
40814,aerobe
40815,aerobe
40816,aerobe
40817,anaerobe
40818,anaerobe
40819,anaerobe
40820,anaerobe
40821,anaerobe
40822,anaerobe
40823,anaerobe
40824,anaerobe
40825,anaerobe
40826,anaerobe
40827,anaerobe
40828,aerobe
40829,anaerobe
40830,anaerobe
40831,aerobe
40832,anaerobe
40833,anaerobe
40834,aerobe
40835,aerobe
40836,anaerobe
40837,anaerobe
40838,anaerobe
40839,facultative
40840,anaerobe
40841,anaerobe
40842,anaerobe
40843,aerobe
40844,anaerobe
40845,aerobe
40846,aerobe
40847,anaerobe
40848,anaerobe
40849,anaerobe
40850,anaerobe
40851,anaerobe
40852,anaerobe
40853,facultative
40854,aerobe
40855,anaerobe
40856,anaerobe
40857,anaerobe
40858,aerobe
40859,anaerobe
40860,anaerobe
40861,anaerobe
40862,aerobe
40863,anaerobe
40864,anaerobe
40865,anaerobe
40866,anaerobe
40867,anaerobe
40868,anaerobe
40869,aerobe
40870,anaerobe
40871,anaerobe
40872,aerobe
40873,anaerobe
40874,anaerobe
40875,aerobe
40876,anaerobe
40877,facultative
40878,anaerobe
40879,aerobe
40880,anaerobe
40881,anaerobe
40882,anaerobe
40883,anaerobe
40884,anaerobe
40885,anaerobe
40886,anaerobe
40887,aerobe
40888,facultative
40889,anaerobe
40890,anaerobe
40891,anaerobe
40892,aerobe
40893,anaerobe
40894,anaerobe
40895,facultative
40896,anaerobe
40897,anaerobe
40898,aerobe
40899,anaerobe
40900,anaerobe
40901,aerobe
40902,anaerobe
40903,anaerobe
40904,anaerobe
40905,anaerobe
40906,anaerobe
40907,anaerobe
40908,anaerobe
40909,anaerobe
40910,anaerobe
40911,anaerobe
40912,facultative
40913,anaerobe
40914,anaerobe
40915,anaerobe
40916,anaerobe
40917,anaerobe
40918,anaerobe
40919,anaerobe
40920,aerobe
40921,aerobe
40922,anaerobe
40923,facultative
40924,aerobe
40925,anaerobe
40926,anaerobe
40927,anaerobe
40928,facultative
40929,anaerobe
40930,aerobe
40931,anaerobe
40932,anaerobe
40933,anaerobe
40934,anaerobe
40935,aerobe
40936,facultative
40937,aerobe
40938,anaerobe
40939,aerobe
40940,aerobe
40941,aerobe
40942,anaerobe
40943,anaerobe
40944,anaerobe
40945,aerobe
40946,anaerobe
40947,anaerobe
40948,anaerobe
40949,aerobe
40950,anaerobe
40951,aerobe
40952,anaerobe
40953,aerobe
40954,anaerobe
40955,anaerobe
40956,aerobe
40957,anaerobe
40958,anaerobe
40959,aerobe
40960,anaerobe
40961,anaerobe
40962,anaerobe
40963,aerobe
40964,anaerobe
40965,anaerobe
40966,anaerobe
40967,anaerobe
40968,anaerobe
40969,anaerobe
40970,aerobe
40971,aerobe
40972,anaerobe
40973,anaerobe
40974,anaerobe
40975,anaerobe
40976,anaerobe
40977,anaerobe
40978,anaerobe
40979,anaerobe
40980,anaerobe
40981,anaerobe
40982,anaerobe
40983,aerobe
40984,anaerobe
40985,aerobe
40986,aerobe
40987,aerobe
40988,facultative
40989,anaerobe
40990,anaerobe
40991,facultative
40992,anaerobe
40993,anaerobe
40994,anaerobe
40995,aerobe
40996,anaerobe
40997,anaerobe
40998,aerobe
40999,aerobe
41000,anaerobe
41001,anaerobe
41002,anaerobe
41003,anaerobe
41004,anaerobe
41005,anaerobe
41006,aerobe
41007,aerobe
41008,anaerobe
41009,anaerobe
41010,anaerobe
41011,aerobe
41012,anaerobe
41013,facultative
41014,anaerobe
41015,anaerobe
41016,anaerobe
41017,facultative
41018,anaerobe
41019,anaerobe
41020,anaerobe
41021,aerobe
41022,anaerobe
41023,anaerobe
41024,aerobe
41025,aerobe
41026,anaerobe
41027,anaerobe
41028,aerobe
41029,aerobe
41030,aerobe
41031,anaerobe
41032,anaerobe
41033,anaerobe
41034,anaerobe
41035,anaerobe
41036,anaerobe
41037,anaerobe
41038,anaerobe
41039,anaerobe
41040,anaerobe
41041,anaerobe
41042,aerobe
41043,aerobe
41044,anaerobe
41045,anaerobe
41046,anaerobe
41047,facultative
41048,anaerobe
41049,anaerobe
41050,aerobe
41051,anaerobe
41052,aerobe
41053,aerobe
41054,aerobe
41055,anaerobe
41056,anaerobe
41057,anaerobe
41058,anaerobe
41059,anaerobe
41060,anaerobe
41061,facultative
41062,anaerobe
41063,anaerobe
41064,aerobe
41065,anaerobe
41066,anaerobe
41067,anaerobe
41068,anaerobe
41069,anaerobe
41070,aerobe
41071,facultative
41072,anaerobe
41073,anaerobe
41074,anaerobe
41075,anaerobe
41076,anaerobe
41077,anaerobe
41078,aerobe
41079,aerobe
41080,anaerobe
41081,aerobe
41082,facultative
41083,facultative
41084,anaerobe
41085,anaerobe
41086,anaerobe
41087,anaerobe
41088,anaerobe
41089,aerobe
41090,anaerobe
41091,anaerobe
41092,facultative
41093,aerobe
41094,anaerobe
41095,aerobe
41096,anaerobe
41097,anaerobe
41098,anaerobe
41099,anaerobe
41100,anaerobe
41101,facultative
41102,anaerobe
41103,anaerobe
41104,anaerobe
41105,anaerobe
41106,anaerobe
41107,anaerobe
41108,anaerobe
41109,anaerobe
41110,facultative
41111,aerobe
41112,aerobe
41113,anaerobe
41114,aerobe
41115,aerobe
41116,anaerobe
41117,anaerobe
41118,anaerobe
41119,aerobe
41120,anaerobe
41121,aerobe
41122,anaerobe
41123,anaerobe
41124,aerobe
41125,anaerobe
41126,anaerobe
41127,anaerobe
41128,aerobe
41129,anaerobe
41130,anaerobe
41131,anaerobe
41132,anaerobe
41133,anaerobe
41134,anaerobe
41135,facultative
41136,anaerobe
41137,anaerobe
41138,aerobe
41139,anaerobe
41140,anaerobe
41141,aerobe
41142,facultative
41143,aerobe
41144,anaerobe
41145,anaerobe
41146,aerobe
41147,anaerobe
41148,aerobe
41149,anaerobe
41150,anaerobe
41151,aerobe
41152,anaerobe
41153,anaerobe
41154,anaerobe
41155,anaerobe
41156,aerobe
41157,anaerobe
41158,anaerobe
41159,anaerobe
41160,anaerobe
41161,anaerobe
41162,anaerobe
41163,anaerobe
41164,anaerobe
41165,facultative
41166,aerobe
41167,anaerobe
41168,anaerobe
41169,anaerobe
41170,anaerobe
41171,aerobe
41172,aerobe
41173,facultative
41174,anaerobe
41175,anaerobe
41176,anaerobe
41177,anaerobe
41178,anaerobe
41179,aerobe
41180,aerobe
41181,anaerobe
41182,anaerobe
41183,anaerobe
41184,anaerobe
41185,anaerobe
41186,aerobe
41187,anaerobe
41188,anaerobe
41189,anaerobe
41190,facultative
41191,facultative
41192,anaerobe
41193,anaerobe
41194,anaerobe
41195,aerobe
41196,anaerobe
41197,aerobe
41198,anaerobe
41199,anaerobe
41200,anaerobe
41201,anaerobe
41202,anaerobe
41203,facultative
41204,anaerobe
41205,anaerobe
41206,anaerobe
41207,anaerobe
41208,aerobe
41209,anaerobe
41210,facultative
41211,aerobe
41212,anaerobe
41213,anaerobe
41214,facultative
41215,anaerobe
41216,aerobe
41217,anaerobe
41218,anaerobe
41219,anaerobe
41220,anaerobe
41221,aerobe
41222,aerobe
41223,aerobe
41224,anaerobe
41225,aerobe
41226,anaerobe
41227,facultative
41228,aerobe
41229,aerobe
41230,anaerobe
41231,anaerobe
41232,anaerobe
41233,anaerobe
41234,anaerobe
41235,anaerobe
41236,anaerobe
41237,anaerobe
41238,anaerobe
41239,aerobe
41240,anaerobe
41241,anaerobe
41242,aerobe
41243,anaerobe
41244,anaerobe
41245,facultative
41246,anaerobe
41247,aerobe
41248,anaerobe
41249,anaerobe
41250,anaerobe
41251,anaerobe
41252,anaerobe
41253,anaerobe
41254,anaerobe
41255,anaerobe
41256,anaerobe
41257,anaerobe
41258,anaerobe
41259,anaerobe
41260,anaerobe
41261,aerobe
41262,anaerobe
41263,anaerobe
41264,aerobe
41265,anaerobe
41266,facultative
41267,anaerobe
41268,anaerobe
41269,aerobe
41270,anaerobe
41271,anaerobe
41272,anaerobe
41273,anaerobe
41274,anaerobe
41275,facultative
41276,anaerobe
41277,anaerobe
41278,anaerobe
41279,anaerobe
41280,anaerobe
41281,aerobe
41282,aerobe
41283,anaerobe
41284,anaerobe
41285,aerobe
41286,anaerobe
41287,anaerobe
41288,anaerobe
41289,anaerobe
41290,anaerobe
41291,anaerobe
41292,facultative
41293,anaerobe
